31552, 36265, 42155, 40444, 30030, 0, 0, 2272, -8166, -13196
24199, 22161, 30062, 25795, 28890, 53026, 59376, 3059, -5830, -14304
32589, 36883, 40334, 41517, 30117, 0, 0, 11187, 9932, -5811
22741, 19820, 29829, 25460, 30495, 47071, 0, 3206, -5331, -14278
31243, 34298, 41515, 41747, 29704, 0, 0, 2976, -7059, -13670
29112, 29595, 38020, 36683, 30602, 554, 0, 5472, -8640, -12172
24780, 22206, 30744, 40618, 27320, 56792, 50512, 5670, -6323, -13280
24268, 17696, 31312, 25825, 29181, 54574, 0, 3712, -7385, -13388
31470, 31489, 41192, 26798, 29208, 0, 14285, 2995, -6854, -13683
23189, 20549, 26619, 40566, 29565, 56131, 55563, 9644, -9408, -8582
26806, 23764, 41556, 40879, 29967, 0, 33764, 13868, -5958, -5600
29076, 25803, 33739, 30358, 27169, 42830, 41710, 5254, -8960, -11840
29415, 24719, 7038, 30723, 27488, 47510, 0, 11276, -5792, -9708
25249, 21949, 41640, 40500, 30348, 0, 0, 5862, -8435, -11987
24451, 21117, 30765, 39938, 31473, 0, 0, 6982, -7686, -12108
29489, 22557, 42236, 40777, 31391, 0, 0, 358, -4697, 15379
24110, 28426, 41992, 40760, 31972, 0, 0, 377, -3763, 15641
27342, 25916, 34009, 30298, 30780, 51131, 59376, 6969, -9990, -10169
25531, 26311, 31932, 40931, 29850, 56008, 51330, 10163, -12550, 1600
25985, 24122, 42294, 31316, 32069, 0, 0, 3155, -15667, 2828
27147, 22338, 40273, 40859, 31466, 0, 0, 8064, -6841, -11814
24309, 22115, 3311, 25218, 28424, 48878, 3101, 5081, -7360, -13094
26117, 26623, 34790, 40707, 32177, 0, 0, 15648, -3910, -1817
25104, 22850, 41278, 41233, 29772, 0, 50525, 3481, -10720, -11020
26949, 22851, 38023, 41128, 29618, 0, 33173, 3936, -11276, -10425
26102, 37257, 40497, 41046, 29429, 0, 27466, 1612, -12121, -9747
25503, 20733, 31446, 37108, 27108, 0, 0, 12787, -2227, -9081
31259, 22779, 26415, 25730, 31423, 37230, 0, 10873, -7193, -9216
24209, 19785, 31089, 41019, 30003, 44269, 51521, -4294, -10291, -10816
