30884, 35357, 42521, 33543, 20747, 0, 0, 8352, -1779, -13222
24441, 24030, 34645, 29205, 16137, 2680, 29108, 3840, -96, -15046
30663, 34478, 40693, 41025, 21663, 0, 0, 3462, 15680, -563
21884, 22321, 31677, 26886, 20113, 0, 0, -12, 582, -15590
28617, 38418, 37406, 41080, 19191, 0, 0, 2694, -2265, -15424
23746, 24319, 32594, 29713, 19462, 0, 0, 4396, 249, -14950
23336, 25273, 32186, 41184, 20613, 0, 27227, 4569, -3507, -14560
24546, 24142, 31684, 27732, 18452, 0, 0, 640, -12, -15481
31114, 36078, 27585, 27362, 19351, 0, 0, 2176, 844, -15334
23775, 22743, 32113, 42613, 18707, 0, 18979, 1555, -6336, -14233
22580, 23503, 38888, 39881, 15854, 2671, 23118, 11276, -5043, -10252
29744, 25251, 30943, 28253, 16774, 0, 0, 1004, 4332, -14764
28781, 25541, 34153, 29134, 17410, 0, 0, 10419, -1728, -11680
22572, 21993, 42764, 42204, 15874, 0, 0, 4153, -102, -15052
23682, 24315, 32799, 42346, 16228, 0, 0, 947, 2604, -15283
22334, 37227, 40736, 34916, 15798, 0, 0, -1100, -12096, 10643
22284, 23818, 40892, 34839, 18019, 0, 0, -1113, -11929, 10931
25208, 26768, 35270, 30305, 17947, 0, 21070, 4390, 2604, -14656
26648, 23368, 33313, 40408, 16836, 0, 32837, -550, -12512, 10304
27269, 25771, 38644, 30059, 20601, 0, 0, -460, -12595, 10099
24342, 23952, 42320, 39847, 16219, 0, 28814, 5907, 3584, -14182
22538, 23244, 33545, 28638, 17487, 0, 0, 1792, -1510, -15308
23216, 23126, 28339, 42287, 21312, 0, 0, 15776, -3609, -697
23358, 24311, 22256, 39396, 16086, 82, 0, 4972, 4998, -13990
22982, 24056, 37605, 40487, 18114, 0, 627, 6323, 1696, -14240
23083, 34784, 38505, 41934, 18421, 0, 16242, 5753, -96, -14579
22921, 23491, 30407, 35241, 18652, 0, 26656, 8179, 230, -13440
31031, 24444, 25631, 30635, 20308, 0, 0, 6233, -595, -14278
24357, 24422, 33864, 41992, 18109, 881, 0, 390, 4300, -14956
