30264, 34866, 40892, 40997, 34724, 0, 0, 9139, -10336, -8108
20800, 21137, 28014, 24376, 29746, 54683, 43825, 7430, -7340, -12147
29178, 33871, 39534, 38953, 34464, 0, 0, 1836, 13132, -8729
22017, 18322, 30703, 18275, 35010, 51596, 0, 7193, -7558, -11942
30106, 34776, 41715, 27364, 32981, 3451, 0, 7667, -9568, -10054
26328, 22877, 30350, 21949, 33719, 39153, 0, 7692, -8665, -10988
24596, 21701, 29915, 21807, 32251, 55218, 48927, 7078, -9088, -10886
23313, 20761, 29533, 24569, 31050, 43294, 0, 6035, -10560, -10163
30609, 35384, 40675, 16883, 32973, 0, 52223, 6528, -7744, -12249
23422, 20485, 29245, 27764, 29621, 13260, 49022, 3840, -11462, -10400
25569, 22311, 41085, 22447, 31533, 0, 38642, 12761, -6009, -7628
30800, 16156, 32416, 18403, 30672, 0, 56880, 3443, -7436, -13427
28728, 20271, 30002, 11543, 33803, 36226, 0, 12595, -5081, -8377
24697, 22142, 41031, 39532, 35990, 0, 0, 7334, -6240, -12601
21507, 16086, 29826, 40345, 34794, 0, 0, 7564, -6636, -12217
21478, 32243, 39343, 19036, 33438, 0, 0, -4249, -7494, 13465
22912, 20591, 40284, 18224, 29950, 0, 0, -3091, -7750, 13689
24048, 15389, 29113, 14100, 29205, 44617, 51592, 10272, -7942, -9286
21596, 20376, 30499, 21245, 31733, 0, 48745, -243, -14041, 8147
23288, 21545, 41342, 14317, 35827, 0, 0, -940, -12928, 9638
23535, 17718, 40607, 39429, 32080, 0, 51647, 7974, -8057, -11091
22836, 17106, 29789, 24599, 29983, 38021, 58260, 7366, -9676, -10272
22227, 21136, 30314, 40404, 34465, 0, 0, 13964, -588, -7763
25871, 16454, 41094, 37763, 31478, 37623, 49975, 9952, -6604, -10547
25179, 14335, 41409, 39327, 30874, 0, 50149, 8620, -7206, -11206
24679, 23673, 40483, 40072, 33362, 0, 49818, 8473, -8320, -10361
22911, 15315, 32447, 32826, 31020, 0, 32795, 6656, -11148, -9363
29115, 12686, 30593, 24958, 34726, 48212, 0, 9798, -1843, -12236
23783, 14196, 30880, 39093, 31448, 52402, 57504, -3699, -4358, -14380
