28889, 28780, 41248, 42635, 24161, 0, 0, 364, -3923, -14963
18899, 18148, 18704, 25557, 15201, 57234, 53678, -1452, -3539, -14982
29203, 32060, 38168, 42306, 24545, 0, 0, 8524, 13100, -3200
19315, 18360, 29239, 25578, 22227, 0, 0, -416, 4160, -14873
29532, 34392, 42991, 42020, 11773, 0, 0, -435, -5824, -14374
26009, 23067, 34387, 32326, 19923, 0, 0, 2348, -4070, -14809
20249, 23313, 33301, 42335, 19088, 0, 57026, 2060, -4556, -14835
19071, 20352, 29205, 24686, 17670, 0, 0, 1369, -4326, -14764
21167, 28335, 41153, 29962, 20353, 0, 43264, 710, -3251, -15251
20253, 20003, 29488, 41926, 16184, 0, 0, 1632, -7193, -13785
21052, 22911, 41826, 42680, 14642, 0, 47035, 7916, -8140, -11040
29909, 21187, 30617, 28854, 19836, 0, 0, -1036, 307, -15385
28587, 21926, 30675, 26460, 15762, 0, 0, 8204, -6054, -12108
21899, 23322, 43537, 42279, 15928, 0, 0, 76, -6028, -14214
21070, 23046, 32774, 41935, 24779, 0, 0, 2380, -4556, -14739
22590, 30777, 39105, 33519, 14818, 0, 18154, -4326, -15225, -2553
22829, 23360, 37994, 37065, 18113, 26617, 0, 1606, -15641, 4070
23644, 21800, 32604, 28971, 24666, 0, 56027, 2124, -4768, -14700
22138, 22843, 33598, 42559, 20205, 0, 55432, 1401, -6675, 14681
23512, 23477, 40412, 24806, 21347, 0, 0, -1516, -8364, 13830
22572, 22751, 43183, 42940, 17283, 0, 39148, -2528, -5785, -14105
21760, 20353, 21868, 25279, 20151, 46717, 17264, 396, 1356, -15552
23309, 23693, 31731, 42728, 27885, 0, 0, 15692, -3270, -1856
22682, 22729, 43150, 42084, 17471, 31928, 55439, -198, -4883, -14822
23313, 23730, 42834, 42732, 17778, 0, 54964, -979, -7340, -13555
23441, 36359, 43820, 43060, 18376, 0, 50476, -716, -7475, -13689
21450, 20488, 31213, 38221, 16001, 18980, 55417, 2745, -8902, -12716
31119, 22214, 32430, 25671, 22911, 0, 0, 4339, -5580, -13792
22855, 24632, 34239, 41838, 19706, 44160, 51575, -4300, -2489, -14540
