36582, 33069, 40004, 29632, 34790, 0, 0, -1881, -7584, -13145
35314, 18246, 23246, 18939, 25444, 56821, 24325, 224, -13670, -7513
36599, 33960, 39654, 27936, 36239, 0, 0, 9056, 8000, -10355
36617, 17830, 24100, 16191, 34031, 49534, 0, 2131, -12416, -9075
36640, 36011, 38924, 25823, 24533, 21954, 0, -659, -8588, -12697
35686, 24119, 30159, 22867, 26528, 7975, 0, 5939, -12038, -8076
36305, 21077, 26074, 25872, 32044, 58319, 54751, 7923, -12729, -5100
35630, 19993, 24093, 17469, 27175, 50502, 0, 2502, -11328, -10368
36312, 32084, 38959, 17447, 29405, 0, 53956, 2489, -12044, -9465
36149, 20364, 27072, 27848, 26026, 51536, 28971, -147, -15827, 172
36331, 24507, 39418, 29466, 26634, 0, 20918, 9056, -12499, -3968
33695, 22719, 26800, 22143, 24770, 54630, 21537, -3692, -14041, -5459
33893, 22588, 26539, 19479, 27175, 22232, 0, 6982, -14412, 499
35509, 20960, 39703, 29223, 26063, 0, 0, 2265, -13024, -8249
36003, 18675, 24867, 29532, 35118, 23, 0, -921, -8812, -12384
36331, 33876, 39172, 29099, 29373, 34615, 0, -6150, 7564, 13068
36331, 19966, 37546, 30581, 29740, 27767, 0, -4691, 9350, 12384
27264, 20987, 26852, 25278, 30203, 54779, 58312, 6201, -11500, -8716
25763, 20793, 27573, 38852, 34786, 56891, 55628, -5926, 1740, 14905
27633, 21643, 39054, 23077, 35118, 0, 0, -4179, 684, 15680
26986, 21667, 38456, 38157, 26675, 0, 52972, 64, -11916, -9798
25998, 19998, 24312, 25246,  27175, 9320, 51897, -1235, -13049, -8684
25136, 19034, 24792, 39258, 36660, 116, 0, 13612, -8403, -1644
28547, 21697, 39338, 38746, 27426, 742, 0, -1644, -11059, -10515
28071, 23301, 40074, 39490, 26485, 0, 18992, -2380, -13280, -7456
29693, 36054, 41203, 40601, 28167, 0, 28906, -3347, -14521, -4384
29685, 19414, 26597, 26573, 23638, 0, 20696, 1228, -15808, -313
36592, 22351, 27523, 22593, 34567, 13372, 0, -774, -14502, -5427
25537, 19138, 26045, 37414, 33665, 54145, 42311, -6867, -13260, -4000
