22363, 26970, 37551, 37963, 32604, 0, 0, 1676, -13504, -8512
19438, 19428, 24172, 22761, 29218, 55060, 60971, 6022, -11686, -9356
27888, 28464, 38074, 37499, 32983, 0, 0, 11891, 8243, -6828
18928, 19477, 28325, 24578, 33479, 50588, 0, 7520, -10585, -9472
28043, 33452, 41249, 36568, 29302, 6835, 0, 6073, -9126, -11673
26579, 25252, 32211, 30187, 32136, 19663, 0, 3302, -12153, -9971
23778, 23080, 31586, 39582, 31662, 55060, 54445, 4985, -9824, -11520
18936, 17822, 27012, 22552, 28548, 24051, 0, 4345, -7974, -12998
28102, 33465, 40366, 27373, 32205, 0, 48521, 6048, -7347, -12684
20013, 18758, 26864, 37152, 30227, 43940, 58445, 7705, -9875, -10003
19928, 22993, 41885, 40477, 29503, 0, 57282, 10944, -10515, -5760
28178, 20504, 21285, 25339, 30738, 47113, 47726, 6092, -8172, -12160
28527, 19537, 29650, 28899, 29168, 51247, 0, 12748, -7200, -6880
21442, 20489, 41866, 40585, 30388, 0, 0, 8262, -9856, -9683
19192, 19793, 29929, 40475, 33503, 0, 0, 7065, -11795, -8499
22901, 27152, 42282, 40420, 30123, 5521, 0, -5004, -7884, 12934
21116, 18773, 42125, 40808, 32494, 30090, 0, -6169, -7033, 12825
21000, 21818, 29147, 6733, 32244, 0, 57805, 5683, -11411, -9747
21561, 22666, 29760, 40117, 31481, 0, 29857, -9171, -11699, 5465
20523, 23129, 41320, 24158, 34564, 0, 0, -10163, -10579, 6073
21400, 18649, 41361, 41204, 30697, 0, 10650, 8979, -8480, -10144
20032, 18426, 27405, 5268, 31891, 54204, 34581, 7897, -7788, -11564
21936, 20270, 22156, 41034, 33413, 0, 0, 15833, -3852, 416
22115, 22440, 39478, 40737, 29690, 3738, 40646, 3788, -7654, -13427
22552, 23068, 38517, 40498, 30087, 0, 56649, 2809, -9721, -12243
22643, 35799, 40219, 40664, 30960, 0, 28552, 2316, -10016, -12076
20939, 22153, 31132, 29449, 31354, 0, 0, 7347, -5977, -12761
27649, 21858, 27775, 26724, 33250, 9819, 0, 9222, -8384, -10188
21263, 20839, 29368, 39704, 30342, 4857, 59103, 1312, 2675, -15417
