29858, 32923, 42658, 41251, 30420, 0, 0, 1542, -6816, -14073
19900, 18249, 29627, 24261, 26945, 52551, 54559, -1433, -1555, -15308
30041, 32933, 42415, 41053, 29687, 0, 0, 7136, 13152, -5664
20031, 18698, 29443, 24279, 30335, 49512, 0, 1824, 396, -15398
30260, 35938, 42824, 41673, 25413, 36539, 0, -1708, -6784, -13939
23078, 22105, 32169, 28293, 22911, 18720, 0, 2048, -7129, -13798
22202, 23141, 33537, 40852, 25707, 52877, 55562, 2739, -6342, -14048
21931, 19845, 28533, 23900, 23161, 15214, 0, 1356, -6188, -14240
30999, 34931, 42514, 26554, 27160, 0, 53809, -678, -2643, -15296
21294, 20035, 30397, 40608, 24316, 54238, 51512, -659, -11622, -10432
22308, 23130, 42151, 40932, 22688, 22490, 53300, 10720, -7955, -8742
30403, 23374, 31609, 15481, 4304, 53442, 56912, -2982, -3833, -14745
20656, 21124, 29444, 17810, 23932, 0, 0, 1792, -7673, -13587
21647, 23955, 42327, 29217, 28139, 0, 0, 1024, -3379, -15225
20997, 20255, 31444, 30307, 35743, 0, 0, 2412, -8384, -12876
21221, 31503, 38241, 27588, 22367, 38887, 0, -4889, -14188, 5785
20499, 20585, 37982, 27720, 23863, 37887, 0, -2316, -12928, 9440
22831, 21418, 31904, 22947, 23001, 49372, 52271, 3270, -8870, -12473
19366, 21536, 36888, 31494, 23925, 22315, 51300, -6080, -12038, 8652
20186, 22011, 42449, 21169, 30081, 0, 0, -5785, -9747, 11315
22720, 19992, 41172, 29851, 26920, 0, 55236, -601, -5452, -14528
20025, 20225, 28460, 21733, 3474, 53927, 0, -339, -1062, -15520
20730, 20582, 30181, 35506, 19418, 0, 0, 15321, -3449, -3744
22176, 22779, 41874, 28940, 26200, 39985, 48525, 224, -4825, -14905
22313, 24301, 42577, 30150, 25393, 0, 51428, -422, -6163, -14483
20114, 35810, 42560, 29300, 23740, 0, 51101, -428, -5683, -14476
21577, 21575, 33296, 27156, 23403, 0, 56238, -2892, -12275, -9286
30339, 21837, 31390, 19081, 29125, 39767, 0, 3552, -4358, -14528
22686, 23100, 33070, 29404, 22681, 48750, 42050, -7360, -4320, -12832
