32982, 37296, 43198, 41257, 35178, 0, 0, -1632, -8435, -13088
21087, 19457, 28660, 21321, 25915, 55546, 56777, 1164, -10048, -12076
32828, 35006, 42710, 40904, 34164, 0, 0, 7091, 13785, -3974
21621, 18476, 28517, 21589, 33855, 39532, 10874, 172, -9318, -12480
32628, 36907, 42808, 41229, 29269, 0, 0, 864, -2796, -15046
26285, 23775, 32001, 26928, 33294, 0, 0, 2041, -4729, -14764
23054, 20213, 30186, 41429, 27442, 53708, 47936, 3321, -8563, -12844
22290, 19712, 27904, 23042, 25806, 39010, 0, -838, -5139, -14617
32777, 35672, 42587, 26559, 25624, 0, 44084, 1772, -2112, -15353
22145, 21368, 27916, 41334, 32143, 48617, 54584, 12121, -2400, -10227
26130, 25549, 42543, 39085, 26521, 21384, 0, 12051, -5836, -8908
33147, 23629, 28466, 25330, 24875, 53844, 0, 4588, -998, -14924
33031, 25737, 29097, 26762, 27490, 49009, 0, 8646, -1171, -12998
24914, 22697, 43435, 41576, 26277, 0, 0, 2368, -7052, -13996
21330, 20416, 28600, 41347, 33992, 0, 0, 1600, -9619, -12345
29916, 36466, 41951, 38127, 25004, 38736, 53402, -5497, -7667, 12851
25967, 23325, 42203, 37342, 28742, 36125, 0, -5280, -7059, 13203
24130, 21703, 29737, 24067, 27805, 55596, 49465, 4147, -6950, -13523
19339, 21537, 30932, 39171, 31614, 51442, 15993, 608, -16153, 1606
23350, 22146, 42761, 25113, 35681, 0, 0, 377, -16153, 1120
25254, 21563, 37342, 40387, 29878, 0, 13811, 531, -3609, -15219
22175, 20273, 28384, 21892, 26652, 37562, 35043, 940, -6067, -14528
20860, 21478, 30533, 42154, 32432, 0, 0, 14476, -6284, -3571
25139, 23308, 41321, 40283, 29847, 12892, 55723, 3449, -2944, -15001
25285, 17918, 33171, 41109, 26863, 0, 57951, 1363, -7161, -13984
27111, 37119, 35050, 40615, 26980, 0, 8744, 480, -6854, -13996
23051, 23792, 28882, 30501, 31672, 0, 0, 2419, -9420, -12422
31341, 25239, 15888, 24053, 34197, 6418, 0, 3558, -2508, -15065
23972, 22468, 25965, 41178, 26315, 0, 51956, 2009, 1708, -15366
