36704, 34599, 35753, 38082, 33832, 0, 0, 83, -5094, -14860
22939, 18848, 25901, 21977, 31247, 47674, 58434, -3878, 3296, -14579
36242, 34672, 37980, 38393, 33409, 0, 0, 5926, 13600, -5900
23295, 19170, 25827, 21242, 29987, 12433, 0, 9408, 5657, -11424
37088, 36181, 38645, 38712, 24366, 0, 0, 6828, -742, -14214
31906, 24006, 31772, 29437, 31636, 0, 0, 6636, -1760, -14310
28120, 23201, 29064, 36822, 28962, 34509, 40189, 8179, -819, -13440
24559, 19053, 24819, 23287, 22969, 17048, 0, 5824, 1804, -14560
36483, 34585, 37963, 23127, 33377, 0, 41375, 6547, 3513, -13753
30038, 21887, 27504, 37387, 29468, 25194, 35518, 8620, -7814, -10892
27071, 20005, 37214, 38109, 29310, 0, 44440, 11750, -4588, -9638
36960, 22602, 28133, 21009, 33924, 20075, 52649, 5510, 3289, -14342
36815, 20525, 25659, 24853, 23183, 0, 0, 10374, -1100, -11865
30181, 21540, 37664, 37197, 28854, 0, 0, 6368, 44, -14380
29166, 20662, 21736, 38456, 34008, 0, 0, 6873, -544, -14336
29682, 30335, 38540, 36068, 27130, 0, 0, -4454, -9676, 11904
28333, 24069, 38460, 36217, 26718, 0, 0, -742, -10944, 11571
28869, 24197, 28771, 25316, 34380, 22206, 43655, -595, -6156, -14566
29714, 23550, 31294, 34433, 30902, 17473, 12525, -3500, -13305, 8275
30015, 23642, 39032, 25128, 32819, 0, 0, -2828, -14144, 7148
30099, 22143, 38904, 35753, 30264, 0, 47796, -371, -3187, -15430
25339, 20655, 26868, 23788, 29015, 11608, 26443, -1420, -4486, -15084
28582, 21492, 28243, 39822, 31802, 102, 0, 15993, -1670, 121
26755, 23085, 39401, 38272, 30105, 0, 42907, -2688, -2246, -15321
29833, 22892, 39761, 37840, 29916, 0, 43422, -1824, -6214, -14425
25767, 36246, 40075, 40206, 28215, 0, 45235, -2150, -6169, -14259
26822, 22044, 26698, 28111, 31396, 0, 38171, 1913, -7276, -13939
37061, 21684, 28066, 22489, 34576, 0, 0, 3654, -3398, -14950
26530, 20901, 25356, 35568, 30324, 38345, 4204, -6700, -371, -14182
