29607, 32631, 40132, 40316, 32691, 0, 0, -902, -7609, -13459
19576, 18819, 28571, 23311, 24501, 52286, 60802, -3820, -5081, -14105
27527, 21399, 40144, 38574, 32764, 0, 0, 5113, 13587, -6489
20474, 19296, 29222, 25183, 33127, 50466, 0, -185, -4716, -14739
29756, 34334, 41090, 40833, 32375, 35510, 0, 76, -3923, -15027
21753, 19856, 29452, 13122, 25259, 33263, 0, -992, -6195, -14182
23268, 22592, 32426, 40391, 31329, 51368, 48794, 275, -5177, -14572
19412, 18609, 27241, 22205, 28999, 35957, 0, 499, -4160, -15078
29769, 34957, 40345, 26414, 33180, 0, 57995, -243, 3168, -15187
19652, 18922, 28612, 39949, 27091, 46914, 41972, 3545, -10086, -11577
22242, 22945, 40148, 40396, 31349, 38395, 47966, 7462, -9356, -10508
29430, 20480, 28456, 26538, 27062, 38922, 54746, -499, 1414, -15424
28768, 19341, 28550, 27505, 30572, 34205, 0, 5081, 160, -14828
20801, 22540, 40140, 41100, 35488, 0, 0, 3155, -1011, -15276
19952, 20233, 28593, 40539, 32707, 0, 0, 1625, -5452, -14508
21731, 28527, 40065, 31505, 26877, 45024, 0, -243, -15244, 5612
21754, 20459, 40120, 31226, 26934, 35869, 0, 102, -15635, 4345
22090, 21523, 29013, 26761, 28505, 40508, 57221, -780, -5587, -14412
20264, 20718, 29056, 37703, 34198, 46709, 45743, -108, -12428, 10227
22812, 23502, 40081, 26899, 34556, 0, 0, 620, -13574, 8838
23343, 23385, 40564, 41274, 26466, 0, 46820, 1561, 563, -15526
20792, 19832, 28156, 23810, 25752, 47787, 60228, 12, -2624, -15302
21161, 16275, 28345, 40638, 32783, 0, 0, 14611, -7232, -83
23130, 25739, 29297, 27511, 26445, 26866, 7836, 3033, -953, -15283
22682, 24689, 26169, 28973, 26409, 0, 49313, 2976, -3078, -15129
22864, 37443, 28504, 29761, 27796, 0, 48898, 2252, -4371, -14905
22574, 22124, 24430, 23050, 30705, 0, 0, 7027, -8787, -11206
28767, 20482, 23759, 18752, 33730, 29062, 0, 4441, -4435, -14412
19804, 21368, 25423, 29011, 27242, 47196, 56851, -3302, 416, -15046
