35675, 31959, 37427, 36903, 31070, 0, 0, 6700, 1555, -13984
26824, 18429, 23801, 20315, 24665, 53200, 47229, 4192, 1920, -14790
34319, 33655, 38434, 38426, 31476, 0, 0, 3097, 15360, 4876
24816, 17703, 24010, 20645, 28677, 52056, 0, 3641, 1824, -14937
34142, 35735, 39534, 38463, 25691, 0, 0, 3552, -742, -14924
32151, 23250, 29382, 26679, 29115, 0, 0, 4588, -5580, -13644
30708, 20216, 26993, 31170, 29532, 39554, 38957, 7808, -4947, -12499
25897, 18473, 24512, 20797, 23842, 0, 0, 4723, -352, -14688
36191, 34173, 37850, 23528, 28383, 0, 33690, 4416, -108, -14803
28104, 19985, 25746, 36582, 30165, 42614, 46329, 6348, -12275, -7564
29580, 20963, 39985, 38785, 27694, 0, 46500, 11552, -5619, -9228
37025, 19259, 25645, 22998, 28723, 40210, 45207, 4006, 2982, -14720
36136, 20808, 23967, 22224, 25470, 0, 0, 10355, -4025, -11129
26809, 21273, 37794, 35367, 32800, 0, 0, 7564, 3027, -13516
29033, 19514, 25243, 37701, 34090, 0, 0, 2803, -844, -15072
29707, 30306, 33505, 30001, 24030, 5722, 0, -2579, -15136, 4076
29125, 20500, 36053, 32015, 27021, 0, 0, 3424, -12441, 9683
31861, 21838, 26378, 23928, 31053, 39168, 49273, 8972, -3219, -12428
28868, 20444, 31319, 34111, 32375, 16030, 15863, 3840, -13792, 6956
28796, 21332, 37873, 20989, 33729, 0, 0, 1958, -13548, 8428
28223, 21083, 39775, 37630, 27462, 0, 51742, 5817, -3187, -14022
28778, 19304, 24771, 23475, 25118, 39541, 19843, 5363, -1568, -14425
28806, 21151, 27695, 39651, 35405, 0, 0, 15334, -4294, -2617
30367, 21123, 39895, 38158, 28059, 24249, 35413, 4390, 396, -14630
30418, 22293, 39414, 38338, 27616, 0, 20903, 8320, -1113, -13036
28653, 35996, 40487, 38563, 26968, 0, 36077, 7212, -2796, -13600
31245, 21795, 28412, 29476, 25470, 0, 47673, 6969, -11750, -7955
37603, 20166, 25579, 22776, 34378, 16720, 0, 9004, -2592, -12569
26310, 19173, 23439, 37101, 26050, 14013, 0, 3840, -851, -14912
