32758, 33319, 41979, 41557, 28574, 0, 0, -4377, -11097, -10355
23134, 21630, 31462, 19502, 21523, 50681, 51070, -3142, -5510, -14105
33061, 34602, 43154, 29516, 26426, 0, 0, 7577, 12620, -6316
23363, 21536, 30381, 1958, 26661, 43341, 0, -1651, -5536, -14496
31822, 34200, 42337, 41729, 8955, 0, 0, -2784, -8780, -12569
25683, 23249, 32931, 20609, 24755, 38456, 0, 2080, -7315, -13734
24035, 21591, 31271, 41138, 12988, 55749, 52782, 4454, -5440, -13920
22769, 20039, 29286, 21919, 14914, 39445, 0, -384, -8307, -13139
32419, 33295, 41526, 25671, 15058, 0, 51855, -2348, -7168, -13721
23290, 19618, 28164, 41986, 17668, 56731, 53748, -4057, -13088, -7865
24422, 20387, 41856, 41351, 21952, 22599, 48734, 9798, -8883, -8902
32376, 21586, 30713, 28310, 13746, 52637, 50812, -2150, -8761, -12614
31292, 21846, 31602, 27195, 23050, 36309, 0, 3820, -9990, -11571
26103, 21058, 41572, 41658, 23315, 0, 0, -1017, -11622, -10720
22056, 21003, 30715, 41197, 18195, 0, 0, -1203, -9280, -12345
24934, 34110, 42442, 40407, 18296, 24226, 0, -128, -9248, 13139
24165, 23857, 42053, 39263, 21657, 27799, 0, 2387, -8620, 13395
23922, 20358, 29716, 25714, 19982, 53025, 53307, 6508, -11827, -8467
15173, 21568, 31573, 40710, 23612, 55220, 51152, -172, -10496, 12288
24436, 21085, 41954, 25578, 28326, 0, 0, -5017, -13459, 7206
24609, 21339, 40611, 40546, 24666, 0, 45793, 876, -7801, -13440
23094, 20069, 29393, 24063, 24592, 51499, 45347, -1529, -3590, -14899
22221, 20176, 31329, 42255, 29557, 0, 0, 15724, -1139, -2713
25147, 21249, 42392, 42063, 23231, 6894, 48630, -2547, -8281, -12832
25427, 21751, 42712, 41272, 22996, 0, 47303, -3244, -9907, -11577
27958, 34875, 42719, 35477, 24089, 0, 40134, -2668, -9280, -12108
23480, 19452, 31122, 33885, 21111, 0, 0, -2707, -8390, -12748
31464, 21183, 31327, 25332, 30695, 34829, 0, 4345, -6060, -13766
23727, 20630, 30529, 40726, 24675, 47936, 49942, -5254, -5081, -13433
