36692, 34292, 37681, 37428, 33187, 0, 0, 3462, -6694, -13638
22310, 18350, 24919, 21297, 30387, 59129, 59409, 3808, -2240, -14956
35718, 33249, 37773, 36232, 33482, 0, 0, 7948, 14003, -2169
23157, 17677, 23158, 18537, 32355, 48954, 0, 2400, -7910, -13235
36979, 36021, 38650, 38355, 24573, 40528, 0, 3148, -7993, -13222
26778, 21527, 27297, 25174, 26374, 17, 0, 8179, -7449, -11500
25628, 21852, 27742, 36014, 32783, 52877, 52931, 8422, -3564, -12595
24227, 18083, 23262, 19635, 23701, 49713, 0, 4755, -5721, -13651
37351, 36554, 38319, 22756, 34072, 0, 8109, 2803, -3379, -14899
25982, 20639, 26963, 34840, 31048, 51007, 44172, 1766, -15385, -3897
27195, 24484, 38000, 36442, 29661, 27244, 28677, 12473, -7910, -6400
37159, 21592, 20422, 23311, 28577, 54632, 56279, 4172, -3577, -14726
37202, 20534, 18705, 21212, 25733, 19651, 0, 10150, -4038, -11315
25108, 20922, 37580, 36238, 25605, 0, 0, 7264, -4704, -13030
24195, 19104, 24857, 38424, 37080, 0, 0, 4620, -9830, -11398
29048, 32344, 35447, 12247, 26587, 47896, 0, -4243, -11084, 10598
26279, 20045, 34835, 32561, 25856, 42062, 0, -2873, -10316, 11808
26577, 22412, 26064, 21833, 33202, 48419, 55613, 6361, -3123, -14092
27223, 22491, 27905, 35615, 29970, 57692, 56201, 4345, -13395, 7948
25437, 19849, 37293, 21046, 28921, 0, 0, -1811, -13235, 8748
26157, 21892, 36996, 37944, 27697, 0, 0, 3174, -5164, -14156
22965, 18113, 24176, 21084, 31389, 58714, 54683, 3712, -1388, -15116
26436, 19627, 25621, 36336, 36632, 0, 0, 15532, -4985, 947
28037, 24294, 38166, 37113, 29088, 45685, 47675, 3737, -4928, -14304
27921, 24846, 38267, 36564, 27586, 0, 48173, 3660, -5907, -13894
26701, 36857, 37657, 36870, 25973, 0, 44670, 3366, -5657, -14067
9708, 19694, 27425, 30249, 23879, 0, 0, 422, -12499, -9465
37230, 21369, 25815, 14866, 33856, 24283, 0, 6521, -5088, -13292
24064, 20627, 27573, 35864, 30449, 58689, 38509, -2220, -6195, -13984
