30551, 34087, 42473, 41022, 33259, 0, 0, 569, -7187, -13888
20448, 19880, 28304, 24629, 29782, 54880, 60325, -1484, -4268, -14732
30010, 34691, 40442, 41200, 33443, 0, 2, 9164, 11980, -5363
20560, 18533, 26002, 23613, 33416, 45866, 71, 0, -6035, -14406
31362, 34876, 42123, 41173, 31680, 41066, 0, 672, -8268, -13235
25773, 22647, 29645, 26993, 31517, 12968, 395, 1945, -10144, -11904
24346, 22957, 31728, 40520, 33897, 54316, 56800, 3308, -9081, -12390
21926, 19011, 22432, 22814, 30874, 41299, 0, 2022, -8486, -13100
32164, 34974, 40654, 25213, 31861, 0, 57428, -1414, -5996, -14278
22008, 20785, 30327, 40159, 31699, 57698, 60924, 8448, -12422, -5856
24766, 25347, 41755, 40477, 31013, 38793, 49718, 5766, -12710, -8012
31631, 24143, 31773, 28538, 29002, 50412, 58266, -1830, -6163, -14304
30816, 22548, 19793, 25697, 33199, 9666, 0, 2617, -7795, -13433
24209, 25090, 42172, 40916, 30611, 0, 0, -364, -7788, -13676
21016, 19814, 27321, 41436, 33988, 0, 0, -2227, -9318, -12326
23503, 34797, 41358, 37906, 32200, 46513, 67, -3596, -10598, 11564
23425, 23030, 41403, 38771, 31335, 43060, 970, -3808, -11321, 10835
24479, 23052, 31636, 26217, 30758, 5296, 58711, 1612, -8851, -12748
21855, 23251, 35046, 40051, 33709, 54080, 39083, -5529, -13081, 7596
23465, 22889, 42031, 26213, 34843, 0, 611, -5241, -12646, 8281
24394, 24405, 42148, 41583, 31532, 0, 57028, -332, -7916, -13465
21550, 20308, 28305, 23783, 30098, 53948, 58837, -864, -6675, -14214
22706, 23769, 31795, 33662, 33387, 0, 0, 15270, -5318, -1721
25088, 25977, 42333, 40541, 31550, 0, 48401, 192, -8729, -13164
25343, 26342, 42645, 39439, 30840, 0, 57410, -467, -9011, -12774
18041, 36828, 42635, 40929, 32618, 0, 56310, -224, -9004, -12787
18769, 17972, 33093, 33067, 31671, 0, 13160, -4486, -12825, -7763
29857, 21867, 30342, 23459, 33873, 33372, 1251, -384, -5644, -14560
20607, 20898, 29911, 40192, 31147, 55372, 53124, -7046, -7616, -11660
