27684, 36677, 41791, 41477, 16435, 0, 0, 2598, -8153, -13184
20356, 22529, 31295, 27187, 21340, 48012, 52465, 2393, -5900, -14329
27374, 36047, 42945, 41970, 18093, 0, 0, 11833, 10176, -3712
20150, 21465, 31422, 26178, 20997, 20530, 0, 6707, -3974, -13715
27319, 35652, 43130, 41145, 23990, 149, 0, 4076, -3699, -14617
22098, 17644, 31798, 31042, 24651, 13238, 0, 3660, -4748, -14412
21746, 24748, 34550, 39647, 19705, 13354, 20755, 6598, -5312, -13228
21111, 22028, 29074, 24952, 22391, 0, 0, 3161, -5580, -14201
27692, 35107, 41815, 28312, 21934, 0, 52558, 2252, -390, -15366
22121, 25770, 25310, 38788, 16402, 46443, 46459, 2272, -4569, -14662
20479, 23134, 42595, 39841, 20326, 4486, 0, -5958, -7699, -12249
26445, 24485, 31935, 28269, 22633, 47750, 21976, 25, -2342, -15372
26033, 26554, 35058, 30682, 21891, 8505, 0, -5318, -3020, -14182
22297, 24515, 41918, 39628, 18568, 0, 0, -108, 1516, -15296
21712, 21301, 29128, 37282, 18986, 0, 0, 1273, -2208, -15276
24626, 34649, 42250, 34609, 14610, 6955, 0, -4947, -12256, 9190
22503, 24548, 41236, 35535, 14179, 6979, 0, -8857, -10003, 8748
21863, 18966, 33591, 27378, 22391, 0, 49105, -960, -10784, -11334
24744, 25218, 36060, 40765, 12667, 0, 49677, -2457, -15340, 4480
22188, 21020, 38966, 33753, 14027, 0, 0, 544, -15673, 4128
22509, 22090, 41613, 35397, 16862, 0, 7532, 6246, -10323, -10259
19695, 20912, 30217, 24192, 18673, 38767, 0, 7456, -7084, -12070
19257, 19552, 29548, 39268, 22411, 0, 0, 15846, -3392, -953
22730, 22868, 42512, 35979, 17714, 1352, 25322, -761, -8550, -13017
22059, 24189, 42615, 37254, 16858, 0, 51623, -313, -9241, -12428
24715, 33970, 42612, 39344, 17569, 0, 17379, -608, -10310, -11820
21576, 21162, 27127, 31290, 21109, 0, 0, 9344, -6572, -10873
28569, 18659, 25661, 26736, 24894, 0, 0, 10060, -2976, -11852
22106, 20156, 29326, 37898, 17727, 0, 53036, -2105, -4300, -14604
