29808, 35035, 42508, 40272, 31094, 0, 0, 633, -8236, -13248
22769, 21224, 28846, 24632, 31153, 46235, 59997, 4396, -5382, -14073
33246, 36791, 43133, 41459, 31725, 0, 0, 7270, 13715, -4672
22497, 19296, 27099, 22806, 33292, 0, 0, 1465, -1516, -15180
32664, 35946, 42851, 41791, 28880, 32681, 0, 2585, -3654, -15084
25209, 21455, 28717, 26853, 25701, 0, 0, -172, 1081, -15513
24894, 18112, 30455, 39662, 30925, 0, 44864, 3360, -1177, -14988
22638, 20292, 29117, 25042, 26621, 0, 107, 1376, -12, -15334
33422, 37806, 43495, 25299, 29279, 0, 59141, -268, -5926, -14342
23674, 17365, 23286, 40054, 31055, 0, 46538, 1977, -13222, -8460
23672, 21920, 41626, 39117, 29130, 30688, 17464, 10944, -5708, -10137
34002, 14325, 28466, 23341, 28591, 0, 48518, 121, -3001, -15468
33770, 21385, 30320, 26562, 27734, 0, 0, 8889, -2822, -12838
24297, 23044, 43354, 35434, 32672, 0, 0, 1536, -6873, -13984
23352, 18345, 29692, 20897, 31683, 0, 0, 486, -972, -15315
27110, 34959, 42633, 20960, 30851, 31233, 511, -492, -11667, 11308
24306, 21707, 42701, 21701, 30421, 22998, 0, -5920, -8588, 12518
24114, 21641, 27732, 23155, 29353, 0, 55929, 7296, -441, -14048
23603, 18209, 30646, 40362, 30760, 0, 45924, -211, -12179, 10553
22934, 20422, 41313, 23055, 32972, 0, 0, -6310, -13440, 6457
23205, 17787, 35032, 40096, 29572, 0, 40253, 4332, -3174, -15020
22808, 20028, 27072, 23141, 29912, 0, 58743, 6240, -1555, -14361
22264, 14768, 25938, 42473, 29000, 0, 0, 15872, -1952, -2592
25048, 24204, 42715, 41322, 27830, 46235, 53198, 3776, -3040, -14956
25842, 21915, 41991, 40338, 30220, 0, 40569, 4588, -5715, -14009
26243, 38090, 42908, 40874, 28288, 0, 41359, 3814, -7897, -12729
24958, 21850, 28736, 31417, 30843, 0, 20305, 7059, -7628, -11865
33919, 20011, 28476, 23631, 30187, 0, 0, 6361, -1721, -14310
23717, 18496, 27873, 40513, 33748, 0, 30433, -460, 1465, -15334
