31543, 32359, 40339, 38296, 33209, 0, 0, 1619, -12902, -9228
21022, 20237, 27370, 22718, 30816, 47690, 58945, 3148, -8454, -13068
30814, 30973, 41239, 40363, 32703, 0, 0, 11385, 10438, -4192
19819, 19125, 25242, 22273, 33177, 50235, 0, 8454, -5900, -11987
25132, 34818, 41623, 40944, 28496, 0, 0, 7385, -4934, -13113
24726, 22940, 31231, 27123, 29700, 0, 0, 2150, -11443, -11046
22507, 21678, 29220, 40073, 30213, 0, 31645, 4044, -8851, -12454
22058, 20370, 28010, 23206, 29535, 37762, 0, 4236, -7712, -13139
29637, 34229, 40070, 26592, 30622, 0, 59310, 4966, -4358, -14393
21776, 20969, 28381, 36058, 29004, 50375, 26057, 9036, -12364, -5196
21292, 23644, 41801, 41006, 29268, 0, 34456, 11680, -10304, -4486
29332, 21913, 30346, 25920, 29257, 45333, 51634, 9945, -7475, -10022
28929, 19590, 27159, 22878, 29485, 0, 0, 14668, -4908, -4460
22071, 19449, 40893, 40718, 32195, 0, 0, 4960, -5267, -14054
20814, 20087, 28383, 40920, 33097, 0, 0, 6905, -9772, -10470
24040, 34813, 41932, 41028, 31243, 25057, 0, -7430, -1907, 13881
21695, 22278, 41212, 41063, 33270, 0, 0, -9267, -1516, 12627
21843, 19824, 28965, 22765, 31913, 0, 28627, 7360, -7622, -12012
21805, 20660, 30105, 39293, 32176, 0, 23502, -11065, -8864, 6912
21387, 24060, 39504, 25591, 33852, 0, 0, -12467, -7558, 6118
22458, 24080, 41202, 41481, 29847, 0, 40836, 4928, -8704, -12211
20633, 19895, 27629, 23894, 28035, 48640, 0, 4838, -7033, -13318
21242, 20106, 25613, 41883, 32906, 0, 0, 14835, -5734, 3673
23810, 23568, 34918, 41087, 28676, 0, 36117, 2451, -4704, -14841
24074, 23034, 42304, 41012, 29109, 0, 32799, 6579, -9139, -11180
24405, 35243, 36879, 41114, 30082, 0, 48285, 3328, -9280, -12352
20449, 19643, 27857, 33858, 33080, 0, 13121, 5868, -8505, -12019
30725, 20255, 25385, 25967, 33005, 16795, 0, 12608, -6425, -7705
23214, 20993, 29539, 39731, 29150, 49640, 0, 428, 441, -15699
